ID_Ativo,Frequencia_Falhas,Impacto_DEC_FEC,Numero_Clientes_Afetados,Ponderacao_Total,Criticidade_Matriz,Data_Inspecao,Condicao,Medicoes,Observacoes,Discrepancia,Ajustes_Propostos
A-0008,0.8888888888888888,0.6249561029624698,0.1578947368421052,0.6371169441089646,0.7065681069696945,,,,,,Manter
A-0008,0.8888888888888888,0.6249561029624698,0.1578947368421052,0.6371169441089646,0.7065681069696945,,,,,,Manter
A-0008,0.8888888888888888,0.6249561029622599,0.1578947368421052,0.6371169441088805,0.7065681069695728,,,,,,Manter
A-0006,0.6666666666666666,0.7677246487900771,0.0,0.5737565261826976,0.698613629631578,,,,,,Manter
A-0006,0.6666666666666666,0.7677246487890822,0.0,0.5737565261822996,0.698613629631001,,,,,,Manter
A-0006,0.6666666666666666,0.7677246487890823,0.0,0.5737565261822997,0.698613629631001,,,,,,Manter
A-0012,0.6666666666666666,0.7283952180931397,0.1578947368421052,0.5896037012723435,0.6821183493010385,,,,,,Manter
A-0012,0.6666666666666666,0.7283952180927004,0.1578947368421052,0.5896037012721679,0.6821183493007837,,,,,,Manter
A-0012,0.6666666666666666,0.7283952180927004,0.1578947368421052,0.5896037012721679,0.6821183493007837,,,,,,Manter
A-0075,0.5555555555555556,0.7969734582304409,0.0,0.5410116055143986,0.6733557168847668,,,,,,Manter
A-0075,0.5555555555555556,0.7969734582303267,0.0,0.5410116055143529,0.6733557168847006,,,,,,Manter
A-0075,0.5555555555555556,0.7969734582303267,0.0,0.5410116055143529,0.6733557168847006,,,,,,Manter
A-0010,0.4444444444444444,0.8686823302063786,0.0,0.5252507098603293,0.6727246404085885,,,,,,Manter
A-0010,0.4444444444444444,0.8686823302059424,0.0,0.5252507098601548,0.6727246404083356,,,,,,Manter
A-0010,0.4444444444444444,0.8686823302059422,0.0,0.5252507098601547,0.6727246404083354,,,,,,Manter
A-0086,0.6666666666666666,0.6901474854637916,0.4736842105263157,0.6374625029574464,0.6725662433233851,,,,,,Manter
A-0086,0.6666666666666666,0.6901474854637915,0.4736842105263157,0.6374625029574464,0.672566243323385,,,,,,Manter
A-0086,0.6666666666666666,0.6901474854634336,0.4736842105263157,0.6374625029573032,0.6725662433231775,,,,,,Manter
A-0055,0.7777777777777778,0.610419021171195,0.4736842105263157,0.6500155616848522,0.6685459562559013,,,,,,Manter
A-0055,0.7777777777777778,0.6104190211708331,0.4736842105263157,0.6500155616847075,0.6685459562556914,,,,,,Manter
A-0055,0.7777777777777778,0.6104190211708331,0.4736842105263157,0.6500155616847075,0.6685459562556914,,,,,,Manter
A-0014,1.0,0.4922471750569641,0.0,0.5968988700227857,0.6655033615330391,,,,,,Manter
A-0014,1.0,0.4922471750569641,0.0,0.5968988700227857,0.6655033615330391,,,,,,Manter
A-0014,1.0,0.4922471750569123,0.0,0.596898870022765,0.6655033615330092,,,,,,Manter
A-0002,0.3333333333333333,0.9159856997123856,0.0,0.4997276132182875,0.6579383724998503,,,,,,Manter
A-0002,0.3333333333333333,0.9159856997121706,0.0,0.4997276132182016,0.6579383724997256,,,,,,Manter
A-0002,0.3333333333333333,0.9159856997121704,0.0,0.4997276132182014,0.6579383724997255,,,,,,Manter
A-0058,0.3333333333333333,0.8208258561660786,1.0,0.6616636757997647,0.6427456632429922,,,,,,Manter
A-0058,0.3333333333333333,0.8208258561660786,1.0,0.6616636757997647,0.6427456632429922,,,,,,Manter
A-0058,0.3333333333333333,0.8208258561655565,1.0,0.661663675799556,0.6427456632426894,,,,,,Manter
A-0100,1.0,0.3823144666835923,1.0,0.7529257866734369,0.6417423906764835,,,,,,Manter
A-0100,1.0,0.3823144666828043,1.0,0.7529257866731218,0.6417423906760266,,,,,,Manter
A-0100,1.0,0.3823144666828042,1.0,0.7529257866731218,0.6417423906760265,,,,,,Manter
A-0074,0.6666666666666666,0.5908825503081936,1.0,0.7030196867899441,0.6360452125120856,,,,,,Manter
A-0074,0.6666666666666666,0.5908825503081936,1.0,0.7030196867899441,0.6360452125120856,,,,,,Manter
A-0074,0.6666666666666666,0.5908825503072943,1.0,0.7030196867895844,0.636045212511564,,,,,,Manter
A-0034,0.7777777777777778,0.5418902447397639,0.4736842105263157,0.6226040511122798,0.6287992659256713,,,,,,Manter
A-0034,0.7777777777777778,0.5418902447397638,0.4736842105263157,0.6226040511122798,0.6287992659256711,,,,,,Manter
A-0034,0.7777777777777778,0.5418902447395949,0.4736842105263157,0.6226040511122122,0.6287992659255732,,,,,,Manter
A-0057,0.5555555555555556,0.7108925245350967,0.0526315789473684,0.5171055478257346,0.625534038499362,,,,,,Manter
A-0057,0.5555555555555556,0.7108925245350967,0.0526315789473684,0.5171055478257346,0.625534038499362,,,,,,Manter
A-0057,0.5555555555555556,0.7108925245349622,0.0526315789473684,0.5171055478256809,0.6255340384992839,,,,,,Manter
A-0080,0.6666666666666666,0.6038966077580997,0.4736842105263157,0.6029621518751697,0.6225407342540838,,,,,,Manter
A-0080,0.6666666666666666,0.6038966077580997,0.4736842105263157,0.6029621518751697,0.6225407342540838,,,,,,Manter
A-0080,0.6666666666666666,0.6038966077575235,0.4736842105263157,0.6029621518749392,0.6225407342537497,,,,,,Manter
A-0093,0.1111111111111111,0.9808712719486912,0.1578947368421052,0.4683719005923419,0.6174433494261473,,,,,,Manter
A-0093,0.1111111111111111,0.9808712719486912,0.1578947368421052,0.4683719005923419,0.6174433494261473,,,,,,Manter
A-0093,0.1111111111111111,0.9808712719480394,0.1578947368421052,0.4683719005920813,0.6174433494257693,,,,,,Manter
A-0009,0.6666666666666666,0.5547601288145222,1.0,0.6885707181924756,0.6150942080457562,,,,,,Manter
A-0009,0.6666666666666666,0.5547601288145222,1.0,0.6885707181924756,0.6150942080457562,,,,,,Manter
A-0009,0.6666666666666666,0.5547601288138362,1.0,0.6885707181922012,0.6150942080453583,,,,,,Manter
A-0069,0.7777777777777778,0.5375916431557698,0.1578947368421052,0.5577267157418401,0.6136744980595863,,,,,,Manter
A-0069,0.7777777777777778,0.5375916431557698,0.1578947368421052,0.5577267157418401,0.6136744980595863,,,,,,Manter
A-0069,0.7777777777777778,0.5375916431551753,0.1578947368421052,0.5577267157416023,0.6136744980592415,,,,,,Manter
A-0073,0.7777777777777778,0.5040899522006913,0.4736842105263157,0.6074839340966508,0.6068750962530092,,,,,,Manter
A-0073,0.7777777777777778,0.5040899522006913,0.4736842105263157,0.6074839340966508,0.6068750962530092,,,,,,Manter
A-0073,0.7777777777777778,0.5040899521999009,0.4736842105263157,0.6074839340963346,0.6068750962525508,,,,,,Manter
A-0099,0.4444444444444444,0.6725215687267397,1.0,0.6467864052684738,0.598951398750398,,,,,,Manter
A-0099,0.4444444444444444,0.6725215687264925,1.0,0.6467864052683747,0.5989513987502545,,,,,,Manter
A-0099,0.4444444444444444,0.6725215687264923,1.0,0.6467864052683747,0.5989513987502544,,,,,,Manter
A-0007,0.0,1.0,0.4736842105263157,0.4947368421052632,0.5989473684210527,,,,,,Manter
A-0007,0.0,1.0,0.4736842105263157,0.4947368421052632,0.5989473684210527,,,,,,Manter
A-0007,0.0,0.9999999999999362,0.4736842105263157,0.4947368421052376,0.5989473684210156,,,,,,Manter
A-0056,0.6666666666666666,0.5753681022001457,0.0526315789473684,0.5073402233361987,0.5891520957673126,,,,,,Manter
A-0056,0.6666666666666666,0.5753681021999766,0.0526315789473684,0.507340223336131,0.5891520957672145,,,,,,Manter
A-0056,0.6666666666666666,0.5753681021999766,0.0526315789473684,0.507340223336131,0.5891520957672145,,,,,,Manter
A-0089,0.6666666666666666,0.5074365820275233,1.0,0.6696412994776759,0.5876465509092967,,,,,,Manter
A-0089,0.6666666666666666,0.5074365820270819,1.0,0.6696412994774994,0.5876465509090407,,,,,,Manter
A-0089,0.6666666666666666,0.5074365820270819,1.0,0.6696412994774994,0.5876465509090407,,,,,,Manter
A-0041,0.3333333333333333,0.7858358850672844,0.0,0.4476676873602471,0.5824514800056916,,,,,,Manter
A-0041,0.3333333333333333,0.7858358850668555,0.0,0.4476676873600755,0.5824514800054429,,,,,,Manter
A-0041,0.3333333333333333,0.7858358850668555,0.0,0.4476676873600755,0.5824514800054429,,,,,,Manter
A-0096,1.0,0.3315370193449099,0.0526315789473684,0.5431411235274377,0.5743967343779426,,,,,,Manter
A-0096,1.0,0.3315370193439309,0.0526315789473684,0.5431411235270461,0.5743967343773747,,,,,,Manter
A-0096,1.0,0.3315370193439308,0.0526315789473684,0.543141123527046,0.5743967343773746,,,,,,Manter
A-0079,0.2222222222222222,0.7930617185881192,0.1578947368421052,0.4376925236925577,0.5507360306992378,,,,,,Manter
A-0079,0.2222222222222222,0.7930617185872229,0.1578947368421052,0.4376925236921991,0.5507360306987179,,,,,,Manter
A-0079,0.2222222222222222,0.7930617185872229,0.1578947368421052,0.4376925236921991,0.5507360306987179,,,,,,Manter
A-0023,0.6666666666666666,0.4988498770042132,0.1578947368421052,0.497785564836773,0.5489820514694612,,,,,,Manter
A-0023,0.6666666666666666,0.4988498770042132,0.1578947368421052,0.497785564836773,0.5489820514694612,,,,,,Manter
A-0023,0.6666666666666666,0.4988498770041726,0.1578947368421052,0.4977855648367568,0.5489820514694377,,,,,,Manter
A-0016,0.6666666666666666,0.5096691082870117,0.0,0.4705343099814714,0.5489414161398001,,,,,,Manter
A-0016,0.6666666666666666,0.5096691082870117,0.0,0.4705343099814714,0.5489414161398001,,,,,,Manter
A-0016,0.6666666666666666,0.5096691082866907,0.0,0.4705343099813429,0.5489414161396139,,,,,,Manter
A-0078,0.1111111111111111,0.8683912112641318,0.0526315789473684,0.4023272447395708,0.5479943879133133,,,,,,Manter
A-0078,0.1111111111111111,0.8683912112635104,0.0526315789473684,0.4023272447393223,0.547994387912953,,,,,,Manter
A-0078,0.1111111111111111,0.8683912112635104,0.0526315789473684,0.4023272447393223,0.547994387912953,,,,,,Manter
A-0065,0.1111111111111111,0.8579341542469938,0.0,0.387618106143242,0.5398240316854787,,,,,,Manter
A-0065,0.1111111111111111,0.8579341542466135,0.0,0.3876181061430898,0.539824031685258,,,,,,Manter
A-0065,0.1111111111111111,0.8579341542466135,0.0,0.3876181061430898,0.539824031685258,,,,,,Manter
A-0051,0.5555555555555556,0.5435507742833243,0.1578947368421052,0.471221479303973,0.5326863496691234,,,,,,Manter
A-0051,0.5555555555555556,0.5435507742829926,0.1578947368421052,0.4712214793038403,0.532686349668931,,,,,,Manter
A-0051,0.5555555555555556,0.5435507742829926,0.1578947368421052,0.4712214793038403,0.532686349668931,,,,,,Manter
A-0011,0.1111111111111111,0.8399459618461457,0.0526315789473684,0.3909491449723764,0.5314961432508815,,,,,,Manter
A-0011,0.1111111111111111,0.8399459618461457,0.0526315789473684,0.3909491449723764,0.5314961432508815,,,,,,Manter
A-0011,0.1111111111111111,0.8399459618456511,0.0526315789473684,0.3909491449721786,0.5314961432505946,,,,,,Manter
A-0036,0.3333333333333333,0.6496762863077382,0.4736842105263157,0.4879406899616917,0.5224262811462075,,,,,,Manter
A-0036,0.3333333333333333,0.6496762863077382,0.4736842105263157,0.4879406899616917,0.5224262811462075,,,,,,Manter
A-0036,0.3333333333333333,0.6496762863069911,0.4736842105263157,0.487940689961393,0.5224262811457742,,,,,,Manter
A-0042,0.2222222222222222,0.6829079695977216,1.0,0.5620520767279775,0.5205310668111229,,,,,,Manter
A-0042,0.2222222222222222,0.6829079695977216,1.0,0.5620520767279775,0.5205310668111229,,,,,,Manter
A-0042,0.2222222222222222,0.682907969597034,1.0,0.5620520767277025,0.5205310668107241,,,,,,Manter
A-0026,0.2222222222222222,0.7413931461865316,0.0,0.3854461473635016,0.5144524692326328,,,,,,Manter
A-0026,0.2222222222222222,0.7413931461865316,0.0,0.3854461473635016,0.5144524692326328,,,,,,Manter
A-0026,0.2222222222222222,0.7413931461856792,0.0,0.3854461473631606,0.5144524692321384,,,,,,Manter
A-0017,1.0,0.1448977542710137,1.0,0.6579591017084055,0.5040406974771879,,,,,,Manter
A-0017,1.0,0.1448977542710137,1.0,0.6579591017084055,0.5040406974771879,,,,,,Manter
A-0017,1.0,0.1448977542707936,1.0,0.6579591017083175,0.5040406974770603,,,,,,Manter
A-0018,0.5555555555555556,0.4902494042600037,0.1578947368421052,0.4499009312946447,0.5017715550555975,,,,,,Manter
A-0018,0.5555555555555556,0.4902494042600036,0.1578947368421052,0.4499009312946447,0.5017715550555975,,,,,,Manter
A-0018,0.5555555555555556,0.4902494042597559,0.1578947368421052,0.4499009312945456,0.5017715550554538,,,,,,Manter
A-0025,0.1111111111111111,0.7485429456059701,0.4736842105263157,0.4385984647920957,0.4953244990947375,,,,,,Manter
A-0025,0.1111111111111111,0.7485429456052104,0.4736842105263157,0.4385984647917918,0.4953244990942969,,,,,,Manter
A-0025,0.1111111111111111,0.7485429456052104,0.4736842105263157,0.4385984647917918,0.4953244990942969,,,,,,Manter
A-0045,0.2222222222222222,0.6320568078568383,0.1578947368421052,0.3732905594000452,0.4573531824750948,,,,,,Manter
A-0045,0.2222222222222222,0.6320568078568383,0.1578947368421052,0.3732905594000452,0.4573531824750948,,,,,,Manter
A-0045,0.2222222222222222,0.6320568078559061,0.1578947368421052,0.3732905593996724,0.4573531824745542,,,,,,Manter
A-0013,0.5555555555555556,0.3493611464423165,1.0,0.5619666807991488,0.45374057604765466,,,,,,Manter
A-0013,0.5555555555555556,0.349361146441447,1.0,0.5619666807988011,0.45374057604715035,,,,,,Manter
A-0013,0.5555555555555556,0.349361146441447,1.0,0.5619666807988011,0.45374057604715035,,,,,,Manter
A-0019,0.0,0.7655635867925963,0.0,0.3062254347170385,0.44402688033970583,,,,,,Manter
A-0019,0.0,0.7655635867925963,0.0,0.3062254347170385,0.44402688033970583,,,,,,Manter
A-0019,0.0,0.765563586792424,0.0,0.3062254347169696,0.4440268803396059,,,,,,Manter
A-0049,0.2222222222222222,0.5661681883371632,0.4736842105263157,0.4100930063290173,0.4317693621010517,,,,,,Manter
A-0049,0.2222222222222222,0.5661681883367015,0.4736842105263157,0.4100930063288326,0.4317693621007839,,,,,,Manter
A-0049,0.2222222222222222,0.5661681883367015,0.4736842105263157,0.4100930063288326,0.4317693621007839,,,,,,Manter
A-0067,0.5555555555555556,0.345330220452732,0.4736842105263157,0.4550911525085782,0.43035000739474827,,,,,,Manter
A-0067,0.5555555555555556,0.3453302204526361,0.4736842105263157,0.4550911525085399,0.4303500073946927,,,,,,Manter
A-0067,0.5555555555555556,0.345330220452636,0.4736842105263157,0.4550911525085399,0.43035000739469265,,,,,,Manter
A-0048,0.1111111111111111,0.585891293173449,1.0,0.4788009617138241,0.42203917226282267,,,,,,Manter
A-0048,0.1111111111111111,0.5858912931732194,1.0,0.4788009617137322,0.4220391722626895,,,,,,Manter
A-0048,0.1111111111111111,0.5858912931732192,1.0,0.4788009617137321,0.42203917226268933,,,,,,Manter
A-0084,0.8888888888888888,0.0759251066606532,1.0,0.5859255982198168,0.42181433964095666,,,,,,Manter
A-0084,0.8888888888888888,0.0759251066606253,1.0,0.5859255982198057,0.4218143396409405,,,,,,Manter
A-0084,0.8888888888888888,0.0759251066606253,1.0,0.5859255982198057,0.4218143396409405,,,,,,Manter
A-0062,1.0,0.0599935483802915,0.1578947368421052,0.4555763667205377,0.42111204753425324,,,,,,Manter
A-0062,1.0,0.0599935483802915,0.1578947368421052,0.4555763667205377,0.42111204753425324,,,,,,Manter
A-0062,1.0,0.059993548379325,0.1578947368421052,0.455576366720151,0.4211120475336927,,,,,,Manter
A-0072,0.8888888888888888,0.1355124825685671,0.0526315789473684,0.4202868643724561,0.4184802808254414,,,,,,Manter
A-0072,0.8888888888888888,0.1355124825676777,0.0526315789473684,0.4202868643721003,0.41848028082492555,,,,,,Manter
A-0072,0.8888888888888888,0.1355124825676777,0.0526315789473684,0.4202868643721003,0.41848028082492555,,,,,,Manter
A-0070,0.5555555555555556,0.3386696825767782,0.1578947368421052,0.3892690426213546,0.4138553164793267,,,,,,Manter
A-0070,0.5555555555555556,0.3386696825761945,0.1578947368421052,0.389269042621121,0.4138553164789881,,,,,,Manter
A-0070,0.5555555555555556,0.3386696825761944,0.1578947368421052,0.389269042621121,0.41385531647898804,,,,,,Manter
A-0024,0.2222222222222222,0.5350496272915746,0.0526315789473684,0.3134350555949924,0.39687849143145243,,,,,,Manter
A-0024,0.2222222222222222,0.5350496272915746,0.0526315789473684,0.3134350555949924,0.39687849143145243,,,,,,Manter
A-0024,0.2222222222222222,0.5350496272907695,0.0526315789473684,0.3134350555946704,0.3968784914309855,,,,,,Manter
A-0052,0.0,0.6578099630179869,0.1578947368421052,0.2947029325756158,0.3878455680241166,,,,,,Manter
A-0052,0.0,0.6578099630170945,0.1578947368421052,0.2947029325752588,0.38784556802359904,,,,,,Manter
A-0052,0.0,0.6578099630170945,0.1578947368421052,0.2947029325752588,0.38784556802359904,,,,,,Manter
A-0054,1.0,0.0070835544907475,0.0526315789473684,0.4133597375857727,0.3862137247625283,,,,,,Manter
A-0054,1.0,0.007083554490487,0.0526315789473684,0.4133597375856684,0.3862137247623772,,,,,,Manter
A-0054,1.0,0.007083554490487,0.0526315789473684,0.4133597375856684,0.3862137247623772,,,,,,Manter
A-0028,0.0,0.629276055072742,0.4736842105263157,0.34644726413436,0.383927480363243,,,,,,Manter
A-0028,0.0,0.629276055072742,0.4736842105263157,0.34644726413436,0.383927480363243,,,,,,Manter
A-0028,0.0,0.6292760550724764,0.4736842105263157,0.3464472641342537,0.38392748036308894,,,,,,Manter
A-0092,0.3333333333333333,0.439226850405553,0.0,0.3090240734955545,0.3814182399018874,,,,,,Manter
A-0092,0.3333333333333333,0.4392268504051638,0.0,0.3090240734953988,0.3814182399016617,,,,,,Manter
A-0092,0.3333333333333333,0.4392268504051637,0.0,0.3090240734953988,0.3814182399016616,,,,,,Manter
A-0021,0.4444444444444444,0.3292329595291151,0.4736842105263157,0.404207803694687,0.37879137383682826,,,,,,Manter
A-0021,0.4444444444444444,0.3292329595291151,0.4736842105263157,0.404207803694687,0.37879137383682826,,,,,,Manter
A-0021,0.4444444444444444,0.3292329595288868,0.4736842105263157,0.4042078036945957,0.37879137383669587,,,,,,Manter
A-0097,0.5555555555555556,0.2736340996110781,0.1578947368421052,0.3632548094350745,0.37613467835922065,,,,,,Manter
A-0097,0.5555555555555556,0.2736340996104143,0.1578947368421052,0.363254809434809,0.3761346783588356,,,,,,Manter
A-0097,0.5555555555555556,0.2736340996104142,0.1578947368421052,0.3632548094348089,0.3761346783588356,,,,,,Manter
A-0094,0.8888888888888888,0.0431233911845583,0.0526315789473684,0.3833312278188526,0.3648946078227163,,,,,,Manter
A-0094,0.8888888888888888,0.0431233911845583,0.0526315789473684,0.3833312278188526,0.3648946078227163,,,,,,Manter
A-0094,0.8888888888888888,0.0431233911839547,0.0526315789473684,0.3833312278186111,0.36489460782236627,,,,,,Manter
A-0005,0.6666666666666666,0.1811481994406635,0.0,0.3391259464429321,0.35839928900891815,,,,,,Manter
A-0005,0.6666666666666666,0.1811481994404731,0.0,0.3391259464428559,0.3583992890088077,,,,,,Manter
A-0005,0.6666666666666666,0.1811481994404731,0.0,0.3391259464428559,0.3583992890088077,,,,,,Manter
A-0044,0.7777777777777778,0.0850502409374396,0.0526315789473684,0.3556575232755606,0.3469899584571653,,,,,,Manter
A-0044,0.7777777777777778,0.0850502409366823,0.0526315789473684,0.3556575232752577,0.34698995845672603,,,,,,Manter
A-0044,0.7777777777777778,0.0850502409366823,0.0526315789473684,0.3556575232752577,0.34698995845672603,,,,,,Manter
A-0031,0.5555555555555556,0.2322849993452361,0.0,0.3151362219603167,0.3458364107313481,,,,,,Manter
A-0031,0.5555555555555556,0.2322849993452361,0.0,0.3151362219603167,0.3458364107313481,,,,,,Manter
A-0031,0.5555555555555556,0.2322849993451229,0.0,0.3151362219602714,0.34583641073128235,,,,,,Manter
A-0020,0.1111111111111111,0.5107542582956242,0.1578947368421052,0.2803250951311152,0.3447754815073685,,,,,,Manter
A-0020,0.1111111111111111,0.510754258295624,0.1578947368421052,0.2803250951311151,0.34477548150736836,,,,,,Manter
A-0020,0.1111111111111111,0.5107542582955186,0.1578947368421052,0.2803250951310729,0.3447754815073072,,,,,,Manter
A-0091,0.0,0.5517308824484042,0.4736842105263157,0.3154291950846248,0.3389512802411271,,,,,,Manter
A-0091,0.0,0.5517308824484042,0.4736842105263157,0.3154291950846248,0.3389512802411271,,,,,,Manter
A-0091,0.0,0.551730882447795,0.4736842105263157,0.3154291950843811,0.3389512802407737,,,,,,Manter
A-0095,0.2222222222222222,0.3857455033805579,0.0,0.243187090241112,0.308176836405168,,,,,,Manter
A-0095,0.2222222222222222,0.3857455033798967,0.0,0.2431870902408476,0.30817683640478455,,,,,,Manter
A-0095,0.2222222222222222,0.3857455033798967,0.0,0.2431870902408476,0.30817683640478455,,,,,,Manter
A-0068,0.3333333333333333,0.3088235507461653,0.0,0.2568627536317994,0.3057843260994425,,,,,,Manter
A-0068,0.3333333333333333,0.3088235507459957,0.0,0.2568627536317316,0.3057843260993442,,,,,,Manter
A-0068,0.3333333333333333,0.3088235507459956,0.0,0.2568627536317316,0.30578432609934414,,,,,,Manter
A-0046,0.0,0.5179305780321624,0.0526315789473684,0.2176985470023386,0.3025049984165489,,,,,,Manter
A-0046,0.0,0.5179305780321624,0.0526315789473684,0.2176985470023386,0.3025049984165489,,,,,,Manter
A-0046,0.0,0.5179305780313447,0.0526315789473684,0.2176985470020115,0.30250499841607464,,,,,,Manter
A-0085,0.1111111111111111,0.3908172795638606,0.4736842105263157,0.2955081983752519,0.287843612790314,,,,,,Manter
A-0085,0.1111111111111111,0.3908172795638278,0.4736842105263157,0.2955081983752387,0.28784361279029497,,,,,,Manter
A-0085,0.1111111111111111,0.3908172795638278,0.4736842105263157,0.2955081983752387,0.28784361279029497,,,,,,Manter
A-0022,0.2222222222222222,0.3174911476072039,0.4736842105263157,0.3106221900370336,0.2875366784776754,,,,,,Manter
A-0022,0.2222222222222222,0.3174911476066523,0.4736842105263157,0.310622190036813,0.2875366784773554,,,,,,Manter
A-0022,0.2222222222222222,0.3174911476066522,0.4736842105263157,0.3106221900368129,0.2875366784773553,,,,,,Manter
A-0077,0.0,0.4183751821641792,1.0,0.3673500728656717,0.2826576056552239,,,,,,Manter
A-0077,0.0,0.4183751821638294,1.0,0.3673500728655318,0.28265760565502107,,,,,,Manter
A-0077,0.0,0.4183751821638294,1.0,0.3673500728655318,0.28265760565502107,,,,,,Manter
A-0071,0.2222222222222222,0.3314080482280174,0.0,0.2214521081800958,0.2766611124166945,,,,,,Manter
